Frequency (Hz)	Level (dB)
19101.296997	-112.072868
19101.969910	-111.427856
19102.642822	-111.410934
19103.315735	-111.851456
19103.988647	-112.100258
19104.661560	-111.463760
19105.334473	-111.064217
19106.007385	-111.343063
19106.680298	-112.270592
19107.353210	-111.443542
19108.026123	-110.615433
19108.699036	-109.601631
19109.371948	-110.335968
19110.044861	-111.650459
19110.717773	-111.727318
19111.390686	-111.106026
19112.063599	-111.220520
19112.736511	-111.352425
19113.409424	-110.772682
19114.082336	-111.816956
19114.755249	-112.199013
19115.428162	-112.309189
19116.101074	-112.261047
19116.773987	-112.638557
19117.446899	-112.798958
19118.119812	-112.985115
19118.792725	-112.843315
19119.465637	-112.601082
19120.138550	-112.568886
19120.811462	-112.618896
19121.484375	-112.461365
19122.157288	-113.004181
19122.830200	-112.420670
19123.503113	-112.612679
19124.176025	-112.835358
19124.848938	-112.462143
19125.521851	-112.143181
19126.194763	-112.348221
19126.867676	-112.214233
19127.540588	-112.585350
19128.213501	-112.531998
19128.886414	-112.376595
19129.559326	-112.464958
19130.232239	-112.144035
19130.905151	-112.186195
19131.578064	-112.472290
19132.250977	-112.353561
19132.923889	-112.575569
19133.596802	-112.835693
19134.269714	-112.700447
19134.942627	-112.683907
19135.615540	-112.570755
19136.288452	-112.701675
19136.961365	-112.522797
19137.634277	-112.594063
19138.307190	-112.639458
19138.980103	-112.266739
19139.653015	-112.067749
19140.325928	-111.988075
19140.998840	-111.912247
19141.671753	-112.177444
19142.344666	-111.908463
19143.017578	-109.162796
19143.690491	-108.262299
19144.363403	-111.228912
19145.036316	-112.257362
19145.709229	-112.393478
19146.382141	-111.850693
19147.055054	-112.001404
19147.727966	-112.710068
19148.400879	-112.972122
19149.073792	-112.955307
19149.746704	-112.481773
19150.419617	-112.510384
19151.092529	-112.871681
19151.765442	-112.199295
19152.438354	-111.874954
19153.111267	-112.022591
19153.784180	-111.964111
19154.457092	-112.289581
19155.130005	-112.589088
19155.802917	-113.032219
19156.475830	-113.213165
19157.148743	-112.865280
19157.821655	-112.394157
19158.494568	-112.372910
19159.167480	-112.639946
19159.840393	-112.445236
19160.513306	-112.350052
19161.186218	-112.945587
19161.859131	-112.583176
19162.532043	-112.523521
19163.204956	-112.667328
19163.877869	-112.628830
19164.550781	-112.685936
19165.223694	-112.580704
19165.896606	-112.640213
19166.569519	-112.966164
19167.242432	-112.981476
19167.915344	-112.390083
19168.588257	-112.409698
19169.261169	-112.700386
19169.934082	-112.698402
19170.606995	-112.481415
19171.279907	-112.484970
19171.952820	-112.822624
19172.625732	-112.572266
19173.298645	-112.390884
19173.971558	-112.446106
19174.644470	-112.702881
19175.317383	-112.795006
19175.990295	-112.654510
19176.663208	-112.533447
19177.336121	-112.612595
19178.009033	-112.671265
19178.681946	-112.670776
19179.354858	-112.760506
19180.027771	-112.555061
19180.700684	-112.088310
19181.373596	-112.399971
19182.046509	-112.470116
19182.719421	-112.068787
19183.392334	-111.912888
19184.065247	-112.263725
19184.738159	-112.666809
19185.411072	-112.295448
19186.083984	-112.177673
19186.756897	-112.643661
19187.429810	-112.696991
19188.102722	-112.287170
19188.775635	-112.648148
19189.448547	-112.179031
19190.121460	-110.303406
19190.794373	-110.704063
19191.467285	-112.158272
19192.140198	-112.449928
19192.813110	-112.681206
19193.486023	-112.891457
19194.158936	-112.508308
19194.831848	-112.274307
19195.504761	-112.487282
19196.177673	-112.540520
19196.850586	-112.395378
19197.523499	-112.543373
19198.196411	-112.725807
19198.869324	-112.352448
19199.542236	-111.941772
19200.215149	-111.450554
19200.888062	-112.202240
19201.560974	-112.491722
19202.233887	-112.344757
19202.906799	-112.399315
19203.579712	-112.608482
19204.252625	-112.196770
19204.925537	-112.602257
19205.598450	-112.524940
19206.271362	-112.455444
19206.944275	-112.476227
19207.617188	-111.727455
19208.290100	-110.878578
19208.963013	-110.629265
19209.635925	-111.612137
19210.308838	-111.901016
19210.981750	-112.364632
19211.654663	-112.159698
19212.327576	-111.344818
19213.000488	-111.825142
19213.673401	-111.974892
19214.346313	-111.621246
19215.019226	-111.789917
19215.692139	-111.358467
19216.365051	-111.537598
19217.037964	-111.907143
19217.710876	-111.529816
19218.383789	-111.060234
19219.056702	-110.991051
19219.729614	-111.321518
19220.402527	-112.210968
19221.075439	-112.306137
19221.748352	-111.677467
19222.421265	-111.736618
19223.094177	-111.277512
19223.767090	-109.922035
19224.440002	-111.188194
19225.112915	-111.381599
19225.785828	-111.595772
19226.458740	-111.408920
19227.131653	-112.144302
19227.804565	-112.377106
19228.477478	-111.600906
19229.150391	-111.249352
19229.823303	-110.468887
19230.496216	-110.201614
19231.169128	-110.980621
19231.842041	-111.257347
19232.514954	-111.408974
19233.187866	-112.009796
19233.860779	-112.277107
19234.533691	-112.722198
19235.206604	-112.290222
19235.879517	-111.796417
19236.552429	-111.502686
19237.225342	-111.214615
19237.898254	-112.196999
19238.571167	-112.380638
19239.244080	-111.922523
19239.916992	-112.057068
19240.589905	-112.805618
19241.262817	-112.727882
19241.935730	-111.742302
19242.608643	-112.039902
19243.281555	-112.708199
19243.954468	-112.949905
19244.627380	-112.085396
19245.300293	-111.440071
19245.973206	-111.165398
19246.646118	-112.115440
19247.319031	-112.198318
19247.991943	-111.776794
19248.664856	-111.881897
19249.337769	-111.961014
19250.010681	-112.322189
19250.683594	-112.116486
19251.356506	-111.763779
19252.029419	-111.476669
19252.702332	-111.759537
19253.375244	-112.222038
19254.048157	-112.181595
19254.721069	-112.355537
19255.393982	-111.716545
19256.066895	-111.680313
19256.739807	-111.570580
19257.412720	-112.198090
19258.085632	-112.182556
19258.758545	-111.969131
19259.431458	-111.712646
19260.104370	-111.017342
19260.777283	-111.369598
19261.450195	-111.760880
19262.123108	-111.791870
19262.796021	-111.852615
19263.468933	-111.844490
19264.141846	-111.425896
19264.814758	-111.220619
19265.487671	-111.510857
19266.160583	-111.508804
19266.833496	-112.058411
19267.506409	-112.684380
19268.179321	-112.612762
19268.852234	-112.127914
19269.525146	-112.036995
19270.198059	-112.535789
19270.870972	-112.162979
19271.543884	-112.278999
19272.216797	-112.582283
19272.889709	-112.610054
19273.562622	-112.840302
19274.235535	-112.888794
19274.908447	-112.238716
19275.581360	-112.273773
19276.254272	-112.526344
19276.927185	-112.597130
19277.600098	-112.323280
19278.273010	-112.190636
19278.945923	-112.496704
19279.618835	-112.382133
19280.291748	-112.223572
19280.964661	-112.432510
19281.637573	-112.826683
19282.310486	-112.691528
19282.983398	-112.157951
19283.656311	-109.948784
19284.329224	-108.706909
19285.002136	-111.181046
19285.675049	-112.318390
19286.347961	-112.613586
19287.020874	-112.082680
19287.693787	-112.199448
19288.366699	-112.511520
19289.039612	-112.599312
19289.712524	-112.540619
19290.385437	-112.483597
19291.058350	-111.908913
19291.731262	-112.308380
19292.404175	-112.269295
19293.077087	-112.394379
19293.750000	-112.579109
19294.422913	-111.968605
19295.095825	-111.804527
19295.768738	-112.220207
19296.441650	-112.213768
19297.114563	-112.369881
19297.787476	-112.673515
19298.460388	-112.516853
19299.133301	-112.616966
19299.806213	-112.902443
19300.479126	-112.733894
19301.152039	-112.333389
19301.824951	-112.156395
19302.497864	-111.550453
19303.170776	-111.810059
19303.843689	-112.417648
19304.516602	-112.537460
19305.189514	-112.317123
19305.862427	-112.796333
19306.535339	-112.851570
19307.208252	-112.360451
19307.881165	-112.445641
19308.554077	-112.386398
19309.226990	-112.194199
19309.899902	-112.029190
19310.572815	-112.266296
19311.245728	-112.147926
19311.918640	-112.062622
19312.591553	-111.729591
19313.264465	-112.179863
19313.937378	-112.273285
19314.610291	-112.174492
19315.283203	-112.036659
19315.956116	-111.875984
19316.629028	-111.708755
19317.301941	-111.667053
19317.974854	-111.918396
19318.647766	-111.899414
19319.320679	-112.231903
19319.993591	-111.981308
19320.666504	-112.206772
19321.339417	-112.347290
19322.012329	-112.359520
19322.685242	-112.645027
19323.358154	-112.520767
19324.031067	-112.259056
19324.703979	-111.571869
19325.376892	-111.980141
19326.049805	-112.569687
19326.722717	-112.153717
19327.395630	-111.309441
19328.068542	-111.817467
19328.741455	-111.909973
19329.414368	-111.994392
19330.087280	-111.700645
19330.760193	-108.467567
19331.433105	-108.071228
19332.106018	-109.480820
19332.778931	-110.792175
19333.451843	-111.572716
19334.124756	-111.453781
19334.797668	-112.117027
19335.470581	-112.210922
19336.143494	-112.440147
19336.816406	-112.328514
19337.489319	-112.145485
19338.162231	-112.234337
19338.835144	-111.560875
19339.508057	-110.142723
19340.180969	-110.859642
19340.853882	-111.729500
19341.526794	-111.872856
19342.199707	-111.607635
19342.872620	-110.753311
19343.545532	-110.436691
19344.218445	-111.482780
19344.891357	-112.110733
19345.564270	-111.971115
19346.237183	-111.117004
19346.910095	-109.999031
19347.583008	-111.126144
19348.255920	-111.864006
19348.928833	-111.687691
19349.601746	-111.201012
19350.274658	-110.734215
19350.947571	-111.328217
19351.620483	-111.882896
19352.293396	-111.943146
19352.966309	-111.594704
19353.639221	-110.661240
19354.312134	-109.669136
19354.985046	-110.471909
19355.657959	-112.177139
19356.330872	-112.415855
19357.003784	-112.374268
19357.676697	-111.475594
19358.349609	-110.943192
19359.022522	-111.488342
19359.695435	-111.581787
19360.368347	-111.387131
19361.041260	-111.284195
19361.714172	-110.617973
19362.387085	-109.285118
19363.059998	-110.996170
19363.732910	-111.975319
19364.405823	-112.107933
19365.078735	-111.623833
19365.751648	-111.842957
19366.424561	-112.289307
19367.097473	-112.751579
19367.770386	-111.316597
19368.443298	-110.206032
19369.116211	-111.428436
19369.789124	-111.505692
19370.462036	-111.697906
19371.134949	-111.793015
19371.807861	-112.500999
19372.480774	-112.529579
19373.153687	-112.165237
19373.826599	-112.365723
19374.499512	-111.721840
19375.172424	-112.091080
19375.845337	-112.156334
19376.518250	-111.200775
19377.191162	-108.716362
19377.864075	-108.005211
19378.536987	-109.648338
19379.209900	-110.763763
19379.882812	-111.540535
19380.555725	-111.038261
19381.228638	-111.088524
19381.901550	-110.891136
19382.574463	-110.985886
19383.247375	-111.201996
19383.920288	-110.778908
19384.593201	-110.213211
19385.266113	-109.677917
19385.939026	-111.313835
19386.611938	-111.869011
19387.284851	-112.629021
19387.957764	-112.447464
19388.630676	-112.350967
19389.303589	-111.954765
19389.976501	-111.969452
19390.649414	-112.194244
19391.322327	-111.931587
19391.995239	-109.299057
19392.668152	-109.075752
19393.341064	-112.035957
19394.013977	-112.013367
19394.686890	-112.007233
19395.359802	-112.555023
19396.032715	-112.756134
19396.705627	-112.582832
19397.378540	-112.383461
19398.051453	-112.303940
19398.724365	-112.701759
19399.397278	-112.583221
19400.070190	-112.396599
19400.743103	-112.788864
19401.416016	-112.578957
19402.088928	-112.008087
19402.761841	-112.095024
19403.434753	-112.162888
19404.107666	-112.703331
19404.780579	-112.804718
19405.453491	-112.639885
19406.126404	-112.793533
19406.799316	-111.250610
19407.472229	-109.310638
19408.145142	-111.626717
19408.818054	-112.558037
19409.490967	-112.419594
19410.163879	-112.740379
19410.836792	-112.664421
19411.509705	-112.591370
19412.182617	-112.246826
19412.855530	-112.646408
19413.528442	-112.841858
19414.201355	-112.559021
19414.874268	-112.165306
19415.547180	-112.410454
19416.220093	-112.939034
19416.893005	-112.971359
19417.565918	-112.992554
19418.238831	-112.607849
19418.911743	-112.298302
19419.584656	-112.355499
19420.257568	-112.392197
19420.930481	-112.624062
19421.603394	-111.280640
19422.276306	-107.328300
19422.949219	-109.229355
19423.622131	-112.885422
19424.295044	-112.436630
19424.967957	-111.922089
19425.640869	-112.225876
19426.313782	-112.407013
19426.986694	-113.064415
19427.659607	-112.920876
19428.332520	-112.515266
19429.005432	-112.061043
19429.678345	-111.747627
19430.351257	-112.124756
19431.024170	-112.750603
19431.697083	-112.530602
19432.369995	-112.685654
19433.042908	-112.426590
19433.715820	-112.385689
19434.388733	-112.660011
19435.061646	-112.788696
19435.734558	-112.903900
19436.407471	-112.433647
19437.080383	-109.594109
19437.753296	-109.414391
19438.426208	-112.803299
19439.099121	-112.736603
19439.772034	-112.791725
19440.444946	-112.712135
19441.117859	-112.580414
19441.790771	-112.714844
19442.463684	-112.691994
19443.136597	-112.816925
19443.809509	-112.605843
19444.482422	-112.321831
19445.155334	-112.213272
19445.828247	-112.555298
19446.501160	-112.942917
19447.174072	-112.659462
19447.846985	-112.439262
19448.519897	-112.428413
19449.192810	-112.093048
19449.865723	-112.315079
19450.538635	-112.374237
19451.211548	-112.504219
19451.884460	-109.236282
19452.557373	-106.395287
19453.230286	-110.280251
19453.903198	-112.073349
19454.576111	-112.315369
19455.249023	-112.287590
19455.921936	-112.465805
19456.594849	-112.197922
19457.267761	-112.296669
19457.940674	-112.392113
19458.613586	-112.553162
19459.286499	-112.537788
19459.959412	-111.954506
19460.632324	-112.271210
19461.305237	-112.146858
19461.978149	-112.462601
19462.651062	-112.318428
19463.323975	-112.191269
19463.996887	-111.942200
19464.669800	-112.086494
19465.342712	-112.172112
19466.015625	-112.049950
19466.688538	-110.991325
19467.361450	-107.394485
19468.034363	-109.237045
19468.707275	-112.260780
19469.380188	-112.614510
19470.053101	-112.550537
19470.726013	-112.646736
19471.398926	-111.688629
19472.071838	-111.157158
19472.744751	-112.151268
19473.417664	-112.519333
19474.090576	-112.964890
19474.763489	-111.937355
19475.436401	-111.830978
19476.109314	-112.769066
19476.782227	-112.758400
19477.455139	-112.479179
19478.128052	-112.543106
19478.800964	-113.037056
19479.473877	-112.784332
19480.146790	-112.667572
19480.819702	-112.708755
19481.492615	-111.787880
19482.165527	-109.639175
19482.838440	-109.619926
19483.511353	-112.458954
19484.184265	-112.833618
19484.857178	-112.582138
19485.530090	-112.496613
19486.203003	-112.688080
19486.875916	-112.446587
19487.548828	-112.492966
19488.221741	-112.639931
19488.894653	-112.377716
19489.567566	-112.372177
19490.240479	-112.747482
19490.913391	-112.626244
19491.586304	-112.806465
19492.259216	-112.706444
19492.932129	-112.975098
19493.605042	-112.786270
19494.277954	-112.783112
19494.950867	-112.337746
19495.623779	-112.088524
19496.296692	-112.152939
19496.969604	-111.201103
19497.642517	-110.219215
19498.315430	-111.777000
19498.988342	-112.662247
19499.661255	-112.530807
19500.334167	-112.540710
19501.007080	-112.547142
19501.679993	-112.646126
19502.352905	-113.236702
19503.025818	-112.873589
19503.698730	-112.568535
19504.371643	-112.359077
19505.044556	-112.229073
19505.717468	-112.553154
19506.390381	-112.423180
19507.063293	-112.696266
19507.736206	-112.884903
19508.409119	-112.306961
19509.082031	-112.038681
19509.754944	-112.130402
19510.427856	-112.529457
19511.100769	-112.539215
19511.773682	-111.917603
19512.446594	-111.500504
19513.119507	-111.879112
19513.792419	-112.333832
19514.465332	-112.393898
19515.138245	-112.467056
19515.811157	-112.723389
19516.484070	-112.373093
19517.156982	-111.966125
19517.829895	-111.676956
19518.502808	-111.934517
19519.175720	-112.341118
19519.848633	-112.211800
19520.521545	-112.465210
19521.194458	-112.836678
19521.867371	-112.408051
19522.540283	-112.732819
19523.213196	-112.876060
19523.886108	-112.924011
19524.559021	-112.689552
19525.231934	-112.293388
19525.904846	-112.467072
19526.577759	-112.683357
19527.250671	-111.292107
19527.923584	-110.980652
